episode,entry_datetime,exit_datetime,symbol,long_exchange,short_exchange,status,position_size_usd,leverage,margin_used_usd,entry_long_price,entry_short_price,exit_long_price,exit_short_price,long_funding_rate,short_funding_rate,funding_earned_usd,long_funding_earned_usd,short_funding_earned_usd,entry_fees_usd,exit_fees_usd,total_fees_usd,realized_pnl_usd,realized_pnl_pct,unrealized_pnl_usd,unrealized_pnl_pct,hours_held
1,2025-12-03 01:30:00+00:00,2025-12-03 05:55:00+00:00,SUPERUSDT,Bybit,Binance,closed,10.0,2.0,20.0,0.2823,0.2767,0.2715,0.2687,-0.00140861,-0.00125954,0.01256372686940968,0.14118636064400716,-0.12862263377459748,0.008,0.021260107334525942,0.029260107334525942,-0.21705416221824472,-1.0852708110912237,-0.21705416221824472,-1.0852708110912237,4.416666666666667
1,2025-12-03 08:30:00+00:00,2025-12-03 14:05:00+00:00,PIPPINUSDT,Bybit,Binance,closed,10.0,2.0,20.0,0.21557,0.20871,0.19359,0.18948,-0.0016403,-0.00363319,0.17671633747525228,0.7386275278118225,-0.5619111903365702,0.008,0.019863156406146887,0.027863156406146887,-0.11040956994437634,-0.5520478497218817,-0.11040956994437634,-0.5520478497218817,5.583333333333333
1,2025-12-03 17:30:00+00:00,2025-12-04 10:30:00+00:00,PIPPINUSDT,Bybit,Binance,closed,10.0,2.0,20.0,0.16707,0.16319,0.20522,0.20003,-0.00465495,-0.00419655,0.22486082571307442,1.5479637996124265,-1.323102973899352,0.008,0.026995397565554413,0.03499539756555441,0.348528299824381,1.7426414991219048,0.348528299824381,1.7426414991219048,17.0
1,2025-12-04 16:30:00+00:00,2025-12-04 20:05:00+00:00,PIPPINUSDT,Bybit,Binance,closed,10.0,2.0,20.0,0.18277,0.1767,0.18723,0.18236,-0.00434179,-0.00431853,0.05623069089492866,0.4145665131888614,-0.35833582229393274,0.008,0.022619356274515265,0.030619356274515265,-0.1079185844270709,-0.5395929221353546,-0.1079185844270709,-0.5395929221353546,3.5833333333333335
1,2025-12-05 00:30:00+00:00,2025-12-05 10:05:00+00:00,REDUSDT,Bybit,Binance,closed,10.0,2.0,20.0,0.2734,0.2699,0.2679,0.2669,-0.00095271,-0.00056059,0.1659277522547395,0.25531000817228044,-0.08938225591754097,0.008,0.021655807104730355,0.029655807104730356,-0.047788426651942065,-0.2389421332597103,-0.047788426651942065,-0.2389421332597103,9.583333333333334
1,2025-12-05 10:30:00+00:00,2025-12-05 11:40:00+00:00,AIAUSDT,Binance,Bybit,closed,10.0,2.0,20.0,0.3628,0.3518,0.3566,0.3434,1.25e-05,0.00039226,0.038269088609012035,-0.0002538483067450322,0.03852293691575707,0.008,0.021550517772180238,0.029550517772180238,0.1318643866778606,0.659321933389303,0.1318643866778606,0.659321933389303,1.1666666666666667
1,2025-12-05 12:50:00+00:00,2025-12-05 16:00:00+00:00,CVCUSDT,Binance,Bybit,closed,10.0,2.0,20.0,0.058,0.05859,0.05553,0.05838,-0.00497127,-0.025,-0.03936757526374479,0.46316265889012775,-0.5025302341538725,0.008,0.021494296251822625,0.029494296251822625,-0.8442285410412551,-4.221142705206275,-0.8442285410412551,-4.221142705206275,3.1666666666666665
1,2025-12-05 16:30:00+00:00,2025-12-05 20:35:00+00:00,CVCUSDT,Bybit,Binance,closed,10.0,2.0,20.0,0.05601,0.05471,0.05599,0.05518,-0.00426568,-0.00194895,0.17829800148121389,0.3986277026011561,-0.2203297011199422,0.008,0.022089414739884395,0.030089414739884395,-0.028814534645952804,-0.14407267322976403,-0.028814534645952804,-0.14407267322976403,4.083333333333333
1,2025-12-05 20:40:00+00:00,2025-12-06 09:15:00+00:00,LUNA2USDT,Bybit,Binance,closed,10.0,2.0,20.0,0.12093,0.11788,0.11132,0.10903,-0.00421029,-0.00322292,0.915710065658892,1.6991300514216323,-0.7834199857627403,0.008,0.020299401197604795,0.028299401197604795,0.7601128126125377,3.8005640630626885,0.7601128126125377,3.8005640630626885,12.583333333333334
1,2025-12-06 09:30:00+00:00,2025-12-06 11:05:00+00:00,PIPPINUSDT,Bybit,Binance,closed,10.0,2.0,20.0,0.27336,0.26629,0.24873,0.24842,-0.0074885,-0.00236409,0.011974817359399592,0.13008076084869824,-0.11810594348929865,0.008,0.0202673955341425,0.028267395534142502,-0.5173580835949199,-2.5867904179745995,-0.5173580835949199,-2.5867904179745995,1.5833333333333333
